timestamp,sensor_id,temperature_c,humidity_percent,attack_type
2025-01-01 00:00:00,sensor_0,23.991744915222238,54.82139039669443,normal
2025-01-01 00:00:01,sensor_1,25.473963729485014,49.57428114063508,normal
2025-01-01 00:00:02,sensor_2,24.356898946230523,46.33416890287549,normal
2025-01-01 00:00:03,sensor_3,23.26609855101676,52.23701327153589,normal
2025-01-01 00:00:04,sensor_4,25.132268684710244,52.19164836767032,normal
2025-01-01 00:00:05,sensor_5,22.506841188472055,55.07479653996562,normal
2025-01-01 00:00:06,sensor_6,26.029451218242286,46.83169735698949,normal
2025-01-01 00:00:07,sensor_7,23.426446562713704,48.68632328304328,normal
2025-01-01 00:00:08,sensor_8,24.210220359469183,49.18985338736648,normal
2025-01-01 00:00:09,sensor_9,25.13905253062006,46.691447752009395,normal
2025-01-01 00:00:10,sensor_0,24.60259227289183,52.547472940219386,normal
2025-01-01 00:00:11,sensor_1,25.263882742796405,51.18344607783949,normal
2025-01-01 00:00:12,sensor_2,23.99330785176745,46.731313484552,normal
2025-01-01 00:00:13,sensor_3,23.174510307478677,53.36065776216006,normal
2025-01-01 00:00:14,sensor_4,24.665199051789124,51.36088156956574,normal
2025-01-01 00:00:15,sensor_5,22.852018591703313,55.75622074783886,normal
2025-01-01 00:00:16,sensor_6,26.50157970798592,45.36035095142003,normal
2025-01-01 00:00:17,sensor_7,23.8893418535258,46.44896281811802,normal
2025-01-01 00:00:18,sensor_8,23.87850797168517,50.85924060516325,normal
2025-01-01 00:00:19,sensor_9,25.24327983581644,48.843571521096614,normal
2025-01-01 00:00:20,sensor_0,24.078551713778133,54.19793068824794,normal
2025-01-01 00:00:21,sensor_1,26.0936074829474,51.96212996909273,normal
2025-01-01 00:00:22,sensor_2,23.3844874428471,46.37428622669821,normal
2025-01-01 00:00:23,sensor_3,22.679166961669786,52.465554833668676,normal
2025-01-01 00:00:24,sensor_4,25.810722958169936,53.436965806531276,normal
2025-01-01 00:00:25,sensor_5,23.04633291639304,55.70263141951197,normal
2025-01-01 00:00:26,sensor_6,26.510588575725507,46.478271352177636,normal
2025-01-01 00:00:27,sensor_7,23.90799767158261,48.37208166500031,normal
2025-01-01 00:00:28,sensor_8,24.199055952283175,51.81220797213639,normal
2025-01-01 00:00:29,sensor_9,23.417907522523592,48.73419390635564,normal
2025-01-01 00:00:30,sensor_0,24.541684009508536,54.2081357136333,normal
2025-01-01 00:00:31,sensor_1,25.97385615551337,48.99901592736948,normal
2025-01-01 00:00:32,sensor_2,23.51423861785099,46.917057774873776,normal
2025-01-01 00:00:33,sensor_3,23.971281471043557,53.1434912394757,normal
2025-01-01 00:00:34,sensor_4,25.000213245526243,51.57896873437591,normal
