timestamp,sensor_id,temperature_c,humidity_percent
2026-03-01 12:07:30,sensor_3,27.4,62.48
2026-03-01 14:30:30,sensor_3,29.446186061221518,47.2829325990772
2026-03-01 07:01:50,sensor_2,26.154647588729862,49.021435365676886
2026-03-01 03:05:40,sensor_1,0.0,0.0
2026-03-01 02:16:40,sensor_2,22.270011339187622,62.7187851715088
2026-03-01 04:16:40,sensor_3,23.392626464590755,64.88509483023088
2026-03-01 04:28:50,sensor_3,0.0,0.0
2026-03-01 10:52:10,sensor_3,28.92,65.1
2026-03-02 00:18:20,sensor_2,31.13404891967773,56.851814136505126
2026-03-01 17:14:10,sensor_2,28.502910118103024,64.7094517707825
2026-03-01 02:59:50,sensor_1,0.0,0.0
2026-03-01 09:02:40,sensor_2,30.64831852912903,39.13777833938599
2026-03-01 11:34:00,sensor_3,14.433776483632442,90.32279403980706
2026-03-01 14:42:20,sensor_2,0.0,0.0
2026-03-01 17:50:50,sensor_2,28.33,38.59
2026-03-02 00:17:40,sensor_3,31.896833457946776,77.75897703170776
2026-03-01 09:33:10,sensor_2,26.84018961906433,62.72871614456176
2026-03-01 08:57:30,sensor_2,28.694923810958862,38.50977819919586
2026-03-01 14:28:30,sensor_2,23.668860297203064,54.71134889602662
2026-03-02 00:58:50,sensor_2,0.0,0.0
2026-03-02 01:52:40,sensor_1,28.53,46.79
2026-03-01 14:31:40,sensor_3,24.636826311983576,72.13889553167382
2026-03-01 03:09:00,sensor_3,0.0,0.0
2026-03-01 04:06:30,sensor_3,29.43,45.52
2026-03-01 01:00:20,sensor_1,31.312164292335513,62.349388236999516
2026-03-01 10:46:30,sensor_2,0.0,0.0
2026-03-01 15:40:30,sensor_3,29.34,65.72
2026-03-01 06:31:50,sensor_2,28.226310658053904,69.46029238998473
2026-03-01 06:30:50,sensor_3,23.95,39.9
2026-03-01 00:25:00,sensor_1,17.843976034561585,89.85552579667223
2026-03-02 03:31:30,sensor_3,26.120158433914185,34.94635210514068
2026-03-01 17:04:10,sensor_3,0.0,0.0
2026-03-01 09:38:10,sensor_2,30.256246576309202,48.15433103561402
2026-03-01 12:45:50,sensor_3,26.9,76.26
2026-03-01 06:47:30,sensor_1,0.0,0.0
2026-03-01 16:59:10,sensor_2,0.0,0.0
2026-03-01 11:37:50,sensor_3,-2.0262235163675584,73.93279403980705
2026-03-01 13:29:30,sensor_3,27.2,54.91
2026-03-01 07:20:10,sensor_2,28.26,62.05
2026-03-01 02:59:50,sensor_1,0.0,0.0
2026-03-01 06:44:40,sensor_2,0.0,0.0
2026-03-01 00:56:00,sensor_2,52.30764357496802,80.5395675806035
2026-03-01 11:17:10,sensor_3,31.28,56.45
2026-03-01 21:02:40,sensor_2,27.42,58.66
2026-03-02 02:31:20,sensor_3,27.25,44.37
2026-03-01 08:42:50,sensor_2,3.9878043105810406,79.44545565878462
2026-03-01 04:57:50,sensor_2,23.93,64.8
2026-03-01 03:43:10,sensor_1,31.958784397520525,83.58195839822764
2026-03-01 11:42:10,sensor_3,0.22377648363244163,82.91279403980705
2026-03-01 05:50:30,sensor_3,30.22,43.45
2026-03-01 04:43:40,sensor_2,20.851501642649268,62.33505881133964
2026-03-01 08:54:10,sensor_2,27.945260105133055,58.234222459793095
2026-03-01 01:58:40,sensor_3,25.78,67.0
2026-03-01 20:15:50,sensor_1,0.0,0.0
2026-03-01 11:41:50,sensor_2,29.0,52.88
2026-03-01 04:18:10,sensor_3,24.338887540100743,49.09038477144219
2026-03-01 06:49:00,sensor_1,0.0,0.0
2026-03-01 04:47:00,sensor_2,29.030353567949074,50.80762004104042
2026-03-01 03:43:20,sensor_1,47.848784397520525,101.16195839822764
2026-03-01 00:32:00,sensor_2,0.0,0.0
