timestamp,sensor_id,temperature_c,humidity_percent,attack_type
2026-03-01 00:00:00,sensor_1,22.69,49.03,normal
2026-03-01 00:00:10,sensor_3,24.27,69.54,normal
2026-03-01 00:00:20,sensor_2,26.17,50.56,normal
2026-03-01 00:00:30,sensor_1,26.29,46.42,normal
2026-03-01 00:00:40,sensor_3,26.25,48.3,normal
2026-03-01 00:00:50,sensor_1,26.3,66.86,normal
2026-03-01 00:01:00,sensor_3,28.3,59.56,normal
2026-03-01 00:01:10,sensor_1,28.28,41.5,normal
2026-03-01 00:01:20,sensor_3,31.62,66.9,normal
2026-03-01 00:01:30,sensor_1,24.41,51.74,normal
2026-03-01 00:01:40,sensor_1,27.73,46.93,normal
2026-03-01 00:01:50,sensor_3,27.87,47.99,normal
2026-03-01 00:02:00,sensor_1,27.0,57.09,normal
2026-03-01 00:02:10,sensor_2,28.37,61.99,normal
2026-03-01 00:02:20,sensor_1,33.76,62.64,normal
2026-03-01 00:02:30,sensor_1,27.1,53.61,normal
2026-03-01 00:02:40,sensor_3,27.03,59.66,normal
2026-03-01 00:02:50,sensor_2,28.1,45.75,normal
2026-03-01 00:03:00,sensor_1,23.66,51.04,normal
2026-03-01 00:03:10,sensor_2,28.4,46.6,normal
2026-03-01 00:03:20,sensor_1,28.3,57.23,normal
2026-03-01 00:03:30,sensor_2,26.0,47.45,normal
2026-03-01 00:03:40,sensor_2,32.13,51.31,normal
2026-03-01 00:03:50,sensor_2,27.05,53.95,normal
2026-03-01 00:04:00,sensor_1,29.3,55.63,normal
2026-03-01 00:04:10,sensor_3,28.52,55.49,normal
2026-03-01 00:04:20,sensor_2,25.72,55.79,normal
2026-03-01 00:04:30,sensor_1,25.81372061626663,73.33944985735535,noise_attack
2026-03-01 00:04:40,sensor_2,26.59,62.29,normal
2026-03-01 00:04:50,sensor_3,26.07,53.58,normal
2026-03-01 00:05:00,sensor_3,25.61,63.23,normal
2026-03-01 00:05:10,sensor_3,31.05,55.95,normal
2026-03-01 00:05:20,sensor_1,21.024923471686655,55.76685502836326,noise_attack
2026-03-01 00:05:30,sensor_1,20.914415640834225,63.64549044658441,noise_attack
2026-03-01 00:05:40,sensor_1,30.553143652908073,65.32005368260317,noise_attack
2026-03-01 00:05:50,sensor_1,26.002469332501143,44.681581866096934,noise_attack
2026-03-01 00:06:00,sensor_2,26.3,68.08,normal
2026-03-01 00:06:10,sensor_2,24.52,47.08,normal
2026-03-01 00:06:20,sensor_3,27.79,56.49,normal
2026-03-01 00:06:30,sensor_3,27.5,51.71,normal
2026-03-01 00:06:40,sensor_3,25.82,61.47,normal
2026-03-01 00:06:50,sensor_2,27.93,52.72,normal
2026-03-01 00:07:00,sensor_2,25.13,49.77,normal
2026-03-01 00:07:10,sensor_1,29.704893944143848,54.91133223009877,noise_attack
2026-03-01 00:07:20,sensor_3,30.66,51.61,normal
2026-03-01 00:07:30,sensor_1,31.399744251413743,52.66060867836765,noise_attack
2026-03-01 00:07:40,sensor_1,25.34824109375714,55.892356848235245,noise_attack
2026-03-01 00:07:50,sensor_1,29.153862585841928,64.04175602514225,noise_attack
2026-03-01 00:08:00,sensor_3,26.14,51.62,drop_attack
2026-03-01 00:08:10,sensor_3,24.7,62.15,drop_attack
2026-03-01 00:08:20,sensor_1,24.272573085867258,44.621398980571676,noise_attack
2026-03-01 00:08:30,sensor_3,0.0,0.0,drop_attack
2026-03-01 00:08:40,sensor_2,24.23,63.3,normal
2026-03-01 00:08:50,sensor_3,24.94,52.79,drop_attack
2026-03-01 00:09:00,sensor_2,26.93,59.83,normal
2026-03-01 00:09:10,sensor_2,26.92,45.31,normal
2026-03-01 00:09:20,sensor_3,27.68,43.17,drop_attack
2026-03-01 00:09:30,sensor_2,25.56,61.49,normal
2026-03-01 00:09:40,sensor_3,0.0,0.0,drop_attack
2026-03-01 00:09:50,sensor_3,0.0,0.0,drop_attack
2026-03-01 00:10:00,sensor_3,29.44,40.02,drop_attack
2026-03-01 00:10:10,sensor_2,27.72,54.13,normal
