timestamp,source,predicted_label,confidence,decision_source,reconstruction_error,threshold,replay_flag,replay_similarity,matched_history_index,replay_reason,anomaly_flag,status,message
2025-01-01T00:01:27,sensor_0,Normal,HIGH,ensemble_rf,0.02472788095474243,0.14744603633880615,False,0.28001063657162173,,,False,ok,
2025-01-01T00:01:30,sensor_0,Normal,HIGH,ensemble_rf,0.022076213732361794,0.14744603633880615,False,0.33477880735662735,,,False,ok,
2025-01-01T00:01:33,sensor_0,Normal,HIGH,ensemble_rf,0.021044572815299034,0.14744603633880615,False,0.36516686087537026,,,False,ok,
2025-01-01T00:01:36,sensor_0,Normal,HIGH,ensemble_rf,0.02072349190711975,0.14744603633880615,False,0.3682258141759782,,,False,ok,
2025-01-01T00:01:39,sensor_0,Normal,HIGH,ensemble_rf,0.022284073755145073,0.14744603633880615,False,0.32374379518544455,,,False,ok,
2025-01-01T00:01:42,sensor_0,Normal,HIGH,ensemble_rf,0.020385945215821266,0.14744603633880615,False,0.3058226487598924,,,False,ok,
2025-01-01T00:01:45,sensor_0,Normal,HIGH,ensemble_rf,0.019608858972787857,0.14744603633880615,False,0.2833495543692256,,,False,ok,
2025-01-01T00:01:48,sensor_0,Normal,HIGH,ensemble_rf,0.020359568297863007,0.14744603633880615,False,0.26511011942527657,,,False,ok,
2025-01-01T00:01:51,sensor_0,Normal,HIGH,ensemble_rf,0.020768629387021065,0.14744603633880615,False,0.27917971114367107,,,False,ok,
2025-01-01T00:01:54,sensor_0,Normal,HIGH,ensemble_rf,0.022114718332886696,0.14744603633880615,False,0.2567125096057773,,,False,ok,
2025-01-01T00:01:57,sensor_0,Normal,HIGH,ensemble_rf,0.02276330441236496,0.14744603633880615,False,0.2531952899837927,,,False,ok,
2025-01-01T00:02:00,sensor_0,Normal,HIGH,ensemble_rf,0.022534647956490517,0.14744603633880615,False,0.26189982697946285,,,False,ok,
2025-01-01T00:02:03,sensor_0,Normal,HIGH,ensemble_rf,0.02373521402478218,0.14744603633880615,False,0.23565104151916852,,,False,ok,
2025-01-01T00:02:06,sensor_0,Normal,HIGH,ensemble_rf,0.023007499054074287,0.14744603633880615,False,0.226710259606499,,,False,ok,
2025-01-01T00:02:09,sensor_0,Normal,HIGH,ensemble_rf,0.023632844910025597,0.14744603633880615,False,0.21216342713322786,,,False,ok,
2025-01-01T00:02:12,sensor_0,Normal,HIGH,ensemble_rf,0.02486669085919857,0.14744603633880615,False,0.1985777859688053,,,False,ok,
2025-01-01T00:02:15,sensor_0,Normal,HIGH,ensemble_rf,0.024363655596971512,0.14744603633880615,False,0.203033614788151,,,False,ok,
2025-01-01T00:02:18,sensor_0,Normal,HIGH,ensemble_rf,0.02648685686290264,0.14744603633880615,False,0.2468058690208118,,,False,ok,
2025-01-01T00:02:21,sensor_0,Normal,HIGH,ensemble_rf,0.02657880261540413,0.14744603633880615,False,0.25135481572224877,,,False,ok,
2025-01-01T00:02:24,sensor_0,Normal,HIGH,ensemble_rf,0.02659144438803196,0.14744603633880615,False,0.28426340019268287,,,False,ok,
2025-01-01T00:02:27,sensor_0,Normal,HIGH,ensemble_rf,0.026120692491531372,0.14744603633880615,False,0.2930931667486852,,,False,ok,
2025-01-01T00:02:30,sensor_0,Normal,HIGH,ensemble_rf,0.026650452986359596,0.14744603633880615,False,0.2580561699240085,,,False,ok,
2025-01-01T00:02:33,sensor_0,Normal,HIGH,ensemble_rf,0.02654813602566719,0.14744603633880615,False,0.24868728907140908,,,False,ok,
2025-01-01T00:02:36,sensor_0,Normal,HIGH,ensemble_rf,0.026119399815797806,0.14744603633880615,False,0.24231682694357334,,,False,ok,
2025-01-01T00:02:39,sensor_0,Normal,HIGH,ensemble_rf,0.026444561779499054,0.14744603633880615,False,0.2882791817699868,,,False,ok,
2025-01-01T00:02:42,sensor_0,Normal,HIGH,ensemble_rf,0.026897642761468887,0.14744603633880615,False,0.28558924227152865,,,False,ok,
2025-01-01T00:02:45,sensor_0,Normal,HIGH,ensemble_rf,0.02457924373447895,0.14744603633880615,False,0.2672822106483585,,,False,ok,
2025-01-01T00:02:48,sensor_0,Normal,HIGH,ensemble_rf,0.023371027782559395,0.14744603633880615,False,0.2946164940956736,,,False,ok,
2025-01-01T00:02:51,sensor_0,Normal,HIGH,ensemble_rf,0.024014052003622055,0.14744603633880615,False,0.3097224154282541,,,False,ok,
2025-01-01T00:02:54,sensor_0,Normal,HIGH,ensemble_rf,0.023432115092873573,0.14744603633880615,False,0.2707152780634849,,,False,ok,
2025-01-01T00:02:57,sensor_0,Normal,HIGH,ensemble_rf,0.024843715131282806,0.14744603633880615,False,0.2875988121857727,,,False,ok,
2025-01-01T00:03:00,sensor_0,Normal,HIGH,ensemble_rf,0.02445238269865513,0.14744603633880615,False,0.2766287764903874,,,False,ok,
2025-01-01T00:03:03,sensor_0,Normal,HIGH,ensemble_rf,0.02592352405190468,0.14744603633880615,False,0.27717986635340275,,,False,ok,
2025-01-01T00:03:06,sensor_0,Normal,HIGH,ensemble_rf,0.028270680457353592,0.14744603633880615,False,0.3009502894734075,,,False,ok,
2025-01-01T00:03:09,sensor_0,Normal,HIGH,ensemble_rf,0.028273502364754677,0.14744603633880615,False,0.33670688869751575,,,False,ok,
2025-01-01T00:03:12,sensor_0,Normal,HIGH,ensemble_rf,0.027262678369879723,0.14744603633880615,False,0.3718647914649739,,,False,ok,
2025-01-01T00:03:15,sensor_0,Normal,HIGH,ensemble_rf,0.029631594195961952,0.14744603633880615,False,0.3754367278939876,,,False,ok,
2025-01-01T00:03:18,sensor_0,Normal,HIGH,ensemble_rf,0.028665821999311447,0.14744603633880615,False,0.3642473538239246,,,False,ok,
2025-01-01T00:03:21,sensor_0,Normal,HIGH,ensemble_rf,0.02898087352514267,0.14744603633880615,False,0.3486538257066076,,,False,ok,
2025-01-01T00:03:24,sensor_0,Normal,HIGH,ensemble_rf,0.025244927033782005,0.14744603633880615,False,0.3603612889063486,,,False,ok,
2025-01-01T00:03:27,sensor_0,Normal,HIGH,ensemble_rf,0.028986569494009018,0.14744603633880615,False,0.37532529080404653,,,False,ok,
2025-01-01T00:03:30,sensor_0,Normal,HIGH,ensemble_rf,0.030752083286643028,0.14744603633880615,False,0.3802098591140352,,,False,ok,
2025-01-01T00:03:33,sensor_0,Normal,HIGH,ensemble_rf,0.027506349608302116,0.14744603633880615,False,0.34696370330457144,,,False,ok,
2025-01-01T00:03:36,sensor_0,Normal,HIGH,ensemble_rf,0.02791263721883297,0.14744603633880615,False,0.2966339703914517,,,False,ok,
2025-01-01T00:03:39,sensor_0,Normal,HIGH,ensemble_rf,0.029049288481473923,0.14744603633880615,False,0.27410127612327706,,,False,ok,
2025-01-01T00:03:42,sensor_0,Normal,HIGH,ensemble_rf,0.027677197009325027,0.14744603633880615,False,0.21809473464651472,,,False,ok,
2025-01-01T00:03:45,sensor_0,Normal,HIGH,ensemble_rf,0.028044532984495163,0.14744603633880615,False,0.21429898161678818,,,False,ok,
